"agency","city","state","ntd_id","organization_type","reporter_type","report_year","uace_code","uza_name","primary_uza_population","agency_voms","modecd","mode_name","typeofservicecd","mode_voms","form_type","guideway","guideway_questionable","stations","stations_questionable","administrative_buildings","administrative_buildings_1","maintenance_buildings","maintenance_buildings_1","passenger_vehicles","passenger_vehicles_1","other_vehicles","other_vehicles_questionable","fare_collection_equipment","fare_collection_equipment_1","communication_information","communication_information_1","other","other_questionable","reduced_reporter","reduced_reporter_questionable","total","total_questionable"
"MTA New York City Transit","Brooklyn","NY","20008","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","10133","RB","Bus Rapid Transit","DO","128","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Dutchess County, dba: Dutchess County Public Transit","Poughkeepsie","NY","20010","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","71803","Poughkeepsie--Newburgh, NY","314766","48","DR","Demand Response","DO","14","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"750345",,"0",,"0",,"0",,"0",,"0",,"750345",
"Dutchess County, dba: Dutchess County Public Transit","Poughkeepsie","NY","20010","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","71803","Poughkeepsie--Newburgh, NY","314766","48","DR","Demand Response","DO","14","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Dutchess County, dba: Dutchess County Public Transit","Poughkeepsie","NY","20010","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","71803","Poughkeepsie--Newburgh, NY","314766","48","MB","Bus","DO","34","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"1088561",,"2417896",,"54642",,"0",,"732077",,"871836",,"0",,"5165012",
"Dutchess County, dba: Dutchess County Public Transit","Poughkeepsie","NY","20010","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","71803","Poughkeepsie--Newburgh, NY","314766","48","MB","Bus","DO","34","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Central New York Regional Transportation Authority, dba: New York Regional Transportation Authority","Syracuse","NY","20018","Independent Public Agency or Authority of Transit Service","Full Reporter","2024","86302","Syracuse, NY","413660","192","DR","Demand Response","DO","24","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"633455",,"0",,"0",,"0",,"0",,"0",,"633455",
"Central New York Regional Transportation Authority, dba: New York Regional Transportation Authority","Syracuse","NY","20018","Independent Public Agency or Authority of Transit Service","Full Reporter","2024","86302","Syracuse, NY","413660","192","DR","Demand Response","DO","24","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Central New York Regional Transportation Authority, dba: New York Regional Transportation Authority","Syracuse","NY","20018","Independent Public Agency or Authority of Transit Service","Full Reporter","2024","86302","Syracuse, NY","413660","192","DR","Demand Response","PT","37","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Central New York Regional Transportation Authority, dba: New York Regional Transportation Authority","Syracuse","NY","20018","Independent Public Agency or Authority of Transit Service","Full Reporter","2024","86302","Syracuse, NY","413660","192","DR","Demand Response","PT","37","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Central New York Regional Transportation Authority, dba: New York Regional Transportation Authority","Syracuse","NY","20018","Independent Public Agency or Authority of Transit Service","Full Reporter","2024","86302","Syracuse, NY","413660","192","MB","Bus","DO","131","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Central New York Regional Transportation Authority, dba: New York Regional Transportation Authority","Syracuse","NY","20018","Independent Public Agency or Authority of Transit Service","Full Reporter","2024","86302","Syracuse, NY","413660","192","MB","Bus","DO","131","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"645082",,"2558677",,"0",,"51215",,"3273024",,"409736",,"88554",,"0",,"7026288",
"Town of Huntington, dba: Huntington Area Rapid Transit","Huntington","NY","20071","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","21","DR","Demand Response","DO","13","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"21779",,"971402",,"0",,"0",,"0",,"0",,"0",,"993181",
"Town of Huntington, dba: Huntington Area Rapid Transit","Huntington","NY","20071","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","21","DR","Demand Response","DO","13","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Town of Huntington, dba: Huntington Area Rapid Transit","Huntington","NY","20071","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","21","MB","Bus","DO","8","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"799129",,"59805",,"0",,"0",,"0",,"0",,"858934",
"Town of Huntington, dba: Huntington Area Rapid Transit","Huntington","NY","20071","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","21","MB","Bus","DO","8","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Suffolk County, dba: Suffolk County Transit","Yaphank","NY","20072","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","278","DR","Demand Response","PT","154","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"1741312",,"0",,"0",,"1741312",
"Suffolk County, dba: Suffolk County Transit","Yaphank","NY","20072","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","278","DR","Demand Response","PT","154","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"5848879",,"0",,"0",,"0",,"0",,"0",,"5848879",
"Suffolk County, dba: Suffolk County Transit","Yaphank","NY","20072","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","278","MB","Bus","PT","124","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"677772",,"0",,"677772",
"Suffolk County, dba: Suffolk County Transit","Yaphank","NY","20072","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","278","MB","Bus","PT","124","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"50000",,"0",,"1357199",,"1815148",,"0",,"3222347",
"Port Authority Transit Corporation","Camden","NJ","20075","Independent Public Agency or Authority of Transit Service","Full Reporter","2024","69076","Philadelphia, PA--NJ--DE--MD","5696125","54","HR","Heavy Rail","DO","54","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","1598142",,"20725886",,"4304877",,"15724133",,"7359306",,"45635",,"4383059",,"1586045",,"0",,"0",,"55727083",
"Port Authority Transit Corporation","Camden","NJ","20075","Independent Public Agency or Authority of Transit Service","Full Reporter","2024","69076","Philadelphia, PA--NJ--DE--MD","5696125","54","HR","Heavy Rail","DO","54","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Westchester County, dba: Westchester County - Bee Line","White Plains","NY","20076","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","387","DR","Demand Response","PT","88","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"809280",,"0",,"0",,"0",,"0",,"0",,"809280",
"Westchester County, dba: Westchester County - Bee Line","White Plains","NY","20076","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","387","DR","Demand Response","PT","88","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Westchester County, dba: Westchester County - Bee Line","White Plains","NY","20076","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","387","DR","Demand Response","TX","31","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Westchester County, dba: Westchester County - Bee Line","White Plains","NY","20076","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","387","DR","Demand Response","TX","31","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Westchester County, dba: Westchester County - Bee Line","White Plains","NY","20076","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","387","MB","Bus","PT","268","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Westchester County, dba: Westchester County - Bee Line","White Plains","NY","20076","City, County or Local Government Unit or Department of Transportation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","387","MB","Bus","PT","268","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"709",,"0",,"25012",,"6041137",,"137",,"0",,"4031",,"0",,"0",,"6071026",
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","1151","CR","Commuter Rail","DO","1140","Uses of Capital (F-20) - Expansion of Service","8022587",,"218425649",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"226448236",
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","1151","CR","Commuter Rail","DO","1140","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","394424681",,"84341915",,"829725",,"24924437",,"40418740",,"15341891",,"15503122",,"14452369",,"3175125",,"0",,"593412005",
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","1151","FB","Ferryboat","PT","2","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","1151","FB","Ferryboat","PT","2","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","1151","MB","Bus","PT","9","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","New York","NY","20078","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","1151","MB","Bus","PT","9","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","CR","Commuter Rail","DO","854","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","CR","Commuter Rail","DO","854","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","635914756",,"75087930",,"97159",,"25601308",,"60667077",,"84938073",,"1672861",,"35926717",,"0",,"0",,"919905881",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","DR","Demand Response","PT","436","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"7327842",,"0",,"0",,"0",,"0",,"0",,"7327842",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","DR","Demand Response","PT","436","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","LR","Light Rail","DO","15","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","11444720",,"533767",,"0",,"106416",,"2199088",,"0",,"0",,"7081057",,"0",,"0",,"21365048",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","LR","Light Rail","DO","15","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","LR","Light Rail","PT","42","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","26129762",,"0",,"0",,"9753357",,"10469743",,"0",,"0",,"251898",,"0",,"0",,"46604760",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","LR","Light Rail","PT","42","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","MB","Bus","DO","1848","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","6574672",,"600080",,"1101554",,"9306170",,"18351852",,"771626",,"75706",,"7437075",,"0",,"0",,"44218735",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","MB","Bus","DO","1848","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","MB","Bus","PT","162","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","MB","Bus","PT","162","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"669415",,"0",,"470025",,"0",,"0",,"0",,"1139440",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","VP","Vanpool","PT","58","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","VP","Vanpool","PT","58","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","YR","Hybrid Rail","PT","16","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","946435",,"0",,"0",,"0",,"1331956",,"0",,"0",,"387525",,"0",,"0",,"2665916",
"New Jersey Transit Corporation","Newark","NJ","20080","Other Publicly-Owned or Privately Chartered Corporation","Full Reporter","2024","63217","New York--Jersey City--Newark, NY--NJ","19426449","3431","YR","Hybrid Rail","PT","16","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
